claim_id,claim,impact,kind,epistemics,supported,reason,evidence_origins,evidence_urls,conflicts
shubham-saboo-BERT_Sentiment_Analysis-no-tests,Shubhamsaboo/BERT_Sentiment_Analysis contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis/commits;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis/tree/master;https://github.com/Shubhamsaboo/BERT_Sentiment_Analysis#readme,
shubham-saboo-chatgpt-discord-classification,Shubhamsaboo/chatgpt-discord: primary classification LIKELY_SHALLOW_OR_TEMPLATED (ai_slop_risk 73 >= 70 with confidence 79 >= 70; counter-evidence reviewed and recorded),HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/chatgpt-discord;https://github.com/Shubhamsaboo/chatgpt-discord/commits;https://github.com/Shubhamsaboo/chatgpt-discord/tree/main;https://github.com/Shubhamsaboo/chatgpt-discord#readme,"README advertises a 13-section step-by-step guide via its Table of Contents, but the 1.4KB README contains none of those sections — only the three usage steps exist."
shubham-saboo-chatgpt-discord-no-tests,Shubhamsaboo/chatgpt-discord contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/chatgpt-discord;https://github.com/Shubhamsaboo/chatgpt-discord/commits;https://github.com/Shubhamsaboo/chatgpt-discord/tree/main;https://github.com/Shubhamsaboo/chatgpt-discord#readme,
shubham-saboo-customer-center-analytics-nlp-classification,Shubhamsaboo/customer-center-analytics-nlp: primary classification LIKELY_SHALLOW_OR_TEMPLATED (ai_slop_risk 80 >= 70 with confidence 75 >= 70; counter-evidence reviewed and recorded),HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/customer-center-analytics-nlp;https://github.com/Shubhamsaboo/customer-center-analytics-nlp/commits;https://github.com/Shubhamsaboo/customer-center-analytics-nlp/tree/main;https://github.com/Shubhamsaboo/customer-center-analytics-nlp#readme,"README hook says 'just 15 lines of Python code' while the shipped app.py is 5704 bytes; the teaser refers to the article's core snippet, not the full app."
shubham-saboo-customer-center-analytics-nlp-no-tests,Shubhamsaboo/customer-center-analytics-nlp contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/customer-center-analytics-nlp;https://github.com/Shubhamsaboo/customer-center-analytics-nlp/commits;https://github.com/Shubhamsaboo/customer-center-analytics-nlp/tree/main;https://github.com/Shubhamsaboo/customer-center-analytics-nlp#readme,
shubham-saboo-docarray-nocode-classification,Shubhamsaboo/docarray-nocode: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/docarray-nocode;https://github.com/Shubhamsaboo/docarray-nocode/commits;https://github.com/Shubhamsaboo/docarray-nocode/tree/main;https://github.com/Shubhamsaboo/docarray-nocode#readme,
shubham-saboo-docarray-nocode-no-tests,Shubhamsaboo/docarray-nocode contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/docarray-nocode;https://github.com/Shubhamsaboo/docarray-nocode/commits;https://github.com/Shubhamsaboo/docarray-nocode/tree/main;https://github.com/Shubhamsaboo/docarray-nocode#readme,
shubham-saboo-gemini-artboard-classification,Shubhamsaboo/gemini-artboard: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/gemini-artboard;https://github.com/Shubhamsaboo/gemini-artboard/commits;https://github.com/Shubhamsaboo/gemini-artboard/tree/main;https://github.com/Shubhamsaboo/gemini-artboard#readme,
shubham-saboo-gemini-artboard-no-tests,Shubhamsaboo/gemini-artboard contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/gemini-artboard;https://github.com/Shubhamsaboo/gemini-artboard/commits;https://github.com/Shubhamsaboo/gemini-artboard/tree/main;https://github.com/Shubhamsaboo/gemini-artboard#readme,
shubham-saboo-gpt3-text-generation-classification,Shubhamsaboo/gpt3-text-generation: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/gpt3-text-generation;https://github.com/Shubhamsaboo/gpt3-text-generation/commits;https://github.com/Shubhamsaboo/gpt3-text-generation/tree/main;https://github.com/Shubhamsaboo/gpt3-text-generation/.github/workflows;https://github.com/Shubhamsaboo/gpt3-text-generation#readme,
shubham-saboo-gpt3_book_sandbox-classification,Shubhamsaboo/gpt3_book_sandbox: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/gpt3_book_sandbox;https://github.com/Shubhamsaboo/gpt3_book_sandbox/commits;https://github.com/Shubhamsaboo/gpt3_book_sandbox/tree/master;https://github.com/Shubhamsaboo/gpt3_book_sandbox#readme,"README clone command and all deep links point at 'Shubhamsaboo/kairos_gpt3' while the snapshot repo is 'gpt3_book_sandbox' — a rename artifact; the documented clone target name no longer matches the repo.;requirements.txt is referenced by the setup steps but sits inside a subdirectory; no deps file exists at the root listing, so the deps_valid condition (root deps file) is not met and the key is omitted."
shubham-saboo-gpt3_book_sandbox-no-tests,Shubhamsaboo/gpt3_book_sandbox contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/gpt3_book_sandbox;https://github.com/Shubhamsaboo/gpt3_book_sandbox/commits;https://github.com/Shubhamsaboo/gpt3_book_sandbox/tree/master;https://github.com/Shubhamsaboo/gpt3_book_sandbox#readme,
shubham-saboo-gpt3_sandbox-classification,Shubhamsaboo/gpt3_sandbox: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/gpt3_sandbox;https://github.com/Shubhamsaboo/gpt3_sandbox/commits;https://github.com/Shubhamsaboo/gpt3_sandbox/tree/main,
shubham-saboo-gpt3_sandbox-no-tests,Shubhamsaboo/gpt3_sandbox contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/gpt3_sandbox;https://github.com/Shubhamsaboo/gpt3_sandbox/commits;https://github.com/Shubhamsaboo/gpt3_sandbox/tree/main,
shubham-saboo-javascript_wizard-classification,Shubhamsaboo/javascript_wizard: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/javascript_wizard;https://github.com/Shubhamsaboo/javascript_wizard/commits;https://github.com/Shubhamsaboo/javascript_wizard/tree/main;https://github.com/Shubhamsaboo/javascript_wizard#readme,
shubham-saboo-javascript_wizard-no-tests,Shubhamsaboo/javascript_wizard contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/javascript_wizard;https://github.com/Shubhamsaboo/javascript_wizard/commits;https://github.com/Shubhamsaboo/javascript_wizard/tree/main;https://github.com/Shubhamsaboo/javascript_wizard#readme,
shubham-saboo-jina_finetuner_notebooks-classification,Shubhamsaboo/jina_finetuner_notebooks: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/jina_finetuner_notebooks;https://github.com/Shubhamsaboo/jina_finetuner_notebooks/commits;https://github.com/Shubhamsaboo/jina_finetuner_notebooks/tree/main,
shubham-saboo-jina_finetuner_notebooks-no-tests,Shubhamsaboo/jina_finetuner_notebooks contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing,https://github.com/Shubhamsaboo/jina_finetuner_notebooks;https://github.com/Shubhamsaboo/jina_finetuner_notebooks/commits;https://github.com/Shubhamsaboo/jina_finetuner_notebooks/tree/main,
shubham-saboo-openclaw-vertexai-memorybank-classification,Shubhamsaboo/openclaw-vertexai-memorybank: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank/commits;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank/tree/main;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank#readme,"Repo created_at is 2026-03-11 but the earliest commits are dated 2026-02-10 through 2026-03-01 with uniformly round-minute :00:00 timestamps — history predates repo creation, consistent with locally developed or backfilled commits pushed at publication; commits from 2026-03-11 onward have natural timestamps."
shubham-saboo-openclaw-vertexai-memorybank-no-tests,Shubhamsaboo/openclaw-vertexai-memorybank contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank/commits;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank/tree/main;https://github.com/Shubhamsaboo/openclaw-vertexai-memorybank#readme,
shubham-saboo-Portfolio-classification,Shubhamsaboo/Portfolio: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/Portfolio;https://github.com/Shubhamsaboo/Portfolio/commits;https://github.com/Shubhamsaboo/Portfolio/tree/master;https://github.com/Shubhamsaboo/Portfolio#readme,"README table's 'IPL Data Analysis' row links to the '2014 General Elections' directory path even though a correct 'Data Driven Design Thinking - IPL Data Analysis' directory exists in the listing — a link error, not a missing artifact."
shubham-saboo-Portfolio-no-tests,Shubhamsaboo/Portfolio contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/Portfolio;https://github.com/Shubhamsaboo/Portfolio/commits;https://github.com/Shubhamsaboo/Portfolio/tree/master;https://github.com/Shubhamsaboo/Portfolio#readme,
shubham-saboo-repotovideo-classification,Shubhamsaboo/repotovideo: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/repotovideo;https://github.com/Shubhamsaboo/repotovideo/commits;https://github.com/Shubhamsaboo/repotovideo/tree/main;https://github.com/Shubhamsaboo/repotovideo#readme,
shubham-saboo-repotovideo-no-tests,Shubhamsaboo/repotovideo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/repotovideo;https://github.com/Shubhamsaboo/repotovideo/commits;https://github.com/Shubhamsaboo/repotovideo/tree/main;https://github.com/Shubhamsaboo/repotovideo#readme,
shubham-saboo-Shubhamsaboo-classification,Shubhamsaboo/Shubhamsaboo: primary classification LIKELY_SHALLOW_OR_TEMPLATED (ai_slop_risk 73 >= 70 with confidence 75 >= 70; counter-evidence reviewed and recorded),HIGH,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/Shubhamsaboo/Shubhamsaboo;https://github.com/Shubhamsaboo/Shubhamsaboo/commits;https://github.com/Shubhamsaboo/Shubhamsaboo/tree/main;https://github.com/Shubhamsaboo/Shubhamsaboo/.github/workflows;https://github.com/Shubhamsaboo/Shubhamsaboo#readme,
